Observation id	Observation date	Description	Media file	Total length	FPS	Subject	Behavior	Behavioral category	Modifiers	Behavior type	Start (s)	Stop (s)	Duration (s)	Comment start	Comment stop
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	90F	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	B9A	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	C4B	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	516	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	3E4	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	7F0	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	D8A	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 29 M2U00665	2021-07-15 15:22:02		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00665.MPG	5727.150	29.97	E77	END			POINT	2378.000	2378.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	90F	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	B9A	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	C4B	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	516	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	3E4	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	7F0	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	D8A	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	E77	Still			POINT	2441.000	2441.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	D8A	Self-grooming			POINT	2446.346	2446.346	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	516	Self-grooming			POINT	2448.648	2448.648	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	B9A	Self-grooming			POINT	2452.253	2452.253	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	D8A	Wing stretch			POINT	2452.852	2452.852	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	90F	Self-grooming			POINT	2458.558	2458.558	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	B9A	ACU - Head first			POINT	2463.564	2463.564	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	7F0	Allow ACU			POINT	2468.968	2468.968	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	90F	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	B9A	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	C4B	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	516	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	3E4	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	7F0	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	D8A	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 26 M2U00645	2021-07-12 18:08:48		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00645.MPG	5312.170	29.97	E77	END			POINT	2561.000	2561.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	B9A	Still			POINT	3324.000	3324.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	C4B	Still			POINT	3324.000	3324.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	516	Still			POINT	3324.000	3324.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	3E4	Still			POINT	3324.000	3324.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	7F0	Still			POINT	3324.000	3324.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	E77	Still			POINT	3324.000	3324.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	90F	Crawl over			POINT	3384.473	3384.473	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	D8A	Avoid crawl over			POINT	3384.473	3384.473	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	90F	Wing stretch			POINT	3401.790	3401.790	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	90F	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	B9A	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	C4B	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	516	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	3E4	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	7F0	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	D8A	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 31 M2U00735	2021-07-15 19:06:28		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00735.MPG	4555.970	29.97	E77	END			POINT	3444.000	3444.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	90F	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	B9A	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	C4B	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	516	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	3E4	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	7F0	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	D8A	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	E77	Still			POINT	4013.000	4013.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	C4B	Self-grooming			POINT	4024.823	4024.823	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	E77	Self-grooming			POINT	4039.838	4039.838	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	3E4	Active - Walking			POINT	4040.940	4040.940	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	3E4	Join cluster 1			POINT	4042.040	4042.040	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	3E4	ACU - Head first			POINT	4048.647	4048.647	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	7F0	Allow ACU			POINT	4048.647	4048.647	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	E77	Join cluster 1			POINT	4069.167	4069.167	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	C4B	Block ACU			POINT	4081.480	4081.480	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	E77	ACU - Head first			POINT	4081.480	4081.480	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	90F	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	B9A	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	C4B	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	516	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	3E4	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	7F0	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	D8A	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	E77	Still			POINT	4094.000	4094.000	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	7F0	Join cluster 1			POINT	4098.896	4098.896	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	C4B	Wing stretch			POINT	4105.703	4105.703	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	B9A	Self-grooming			POINT	4109.707	4109.707	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	90F	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	B9A	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	C4B	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	516	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	3E4	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	7F0	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	D8A	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	90F	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	B9A	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	C4B	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	516	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	3E4	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	7F0	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	D8A	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	E77	Still			POINT	4111.000	4111.000	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	E77	Wing stretch			POINT	4112.010	4112.010	NA		
Sask Beach Camera 2 July 31 M2U00734	2021-07-15 18:43:54		F:/Bat Videos/Sask Beach/Camera 2 July 31 3.40/M2U00734.MPG	4512.010	29.97	90F	Self-grooming			POINT	4112.313	4112.313	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	E77	Self-grooming			POINT	4120.017	4120.017	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	90F	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	B9A	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	C4B	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	516	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	3E4	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	7F0	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	D8A	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	Still			POINT	4123.000	4123.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	3E4	Self-grooming			POINT	4125.123	4125.123	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	Active - Walking			POINT	4128.727	4128.727	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	Join cluster 1			POINT	4131.229	4131.229	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	90F	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	B9A	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	C4B	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	516	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	3E4	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	7F0	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	D8A	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 28 M2U00653	2021-07-12 22:22:34		F:/Bat Videos/Sask Beach/Camera 2 July 28 00.00/M2U00653.MPG	5380.380	29.97	E77	END			POINT	4133.000	4133.000	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	7F0	Allow ACU			POINT	4136.734	4136.734	NA		
Sask Beach Camera 2 July 30 M2U00725	2021-07-15 15:32:24		F:/Bat Videos/Sask Beach/Camera 2 July 30 3.00/M2U00725.MPG	5695.190	29.97	E77	ACU - Head first			POINT	4136.734	4136.734	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	D8A	Self-grooming			POINT	4140.338	4140.338	NA		
Sask Beach Camera 2 July 29 M2U00664	2021-07-15 14:18:22		F:/Bat Videos/Sask Beach/Camera 2 July 29 3.30/M2U00664.MPG	5693.200	29.97	E77	Head lift			POINT	4159.261	4159.261	NA		
Sask Beach Camera 2 July 26 M2U00520	2021-07-12 17:00:00		F:/Bat Videos/Sask Beach/Camera 2 July 26 22.20/M2U00644.MPG	5493.490	29.97	B9A	Leave cluster			POINT	4165.363	4165.363	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	90F	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	B9A	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	C4B	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	516	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	3E4	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	7F0	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	D8A	Still			POINT	4167.000	4167.000	NA		
Sask Beach Camera 1 July 25 M2U00511	2021-07-01 18:41:57		F:/Bat Videos/Sask Beach/Camera 1 July 25 22.50/M2U00511.MPG	5731.230	29.97	E77	Still			POINT	4167.000	4167.000	NA		
